Job Code,Activity,Date,PIC,File Link,Description
BSOP012,SPK Sent,2014-04-24,JQV,https://company.sharepoint.com/BSOP012/spk_sent.pdf,Final version uploaded
BSOP012,SPK Received,2014-04-28,DLP,https://company.sharepoint.com/BSOP012/spk_received.pdf,Approved
BSOP012,SPK Signed,2014-05-01,OMW,https://company.sharepoint.com/BSOP012/spk_signed.pdf,Final version uploaded
BSOP013,SPK Sent,2017-11-23,DTP,https://company.sharepoint.com/BSOP013/spk_sent.pdf,Signed by client
BSOP013,SPK Received,2017-11-29,FYA,https://company.sharepoint.com/BSOP013/spk_received.pdf,Document uploaded
BSOP013,SPK Signed,2017-12-01,AMF,https://company.sharepoint.com/BSOP013/spk_signed.pdf,Internal verification completed
BSOP013,Addendum Sent,2018-02-22,HZR,https://company.sharepoint.com/BSOP013/addendum_sent.pdf,Internal verification completed
BSOP013,Addendum Received,2018-02-23,IFS,https://company.sharepoint.com/BSOP013/addendum_received.pdf,Approved
BSOP013,Addendum Signed,2018-02-27,DTP,https://company.sharepoint.com/BSOP013/addendum_signed.pdf,Waiting for approval
BSOP014,SPK Sent,2018-05-04,TLW,https://company.sharepoint.com/BSOP014/spk_sent.pdf,Waiting for approval
BSOP014,SPK Received,2018-05-06,DTP,https://company.sharepoint.com/BSOP014/spk_received.pdf,Reviewed by Legal
BSOP014,SPK Signed,2018-05-10,TSR,https://company.sharepoint.com/BSOP014/spk_signed.pdf,Signed by client
BSOP015,SPK Sent,2018-05-16,JQV,https://company.sharepoint.com/BSOP015/spk_sent.pdf,Signed by client
BSOP015,SPK Received,2018-05-23,OMW,https://company.sharepoint.com/BSOP015/spk_received.pdf,Signed by client
BSOP015,SPK Signed,2018-05-25,DLP,https://company.sharepoint.com/BSOP015/spk_signed.pdf,Reviewed by Legal
BSOP016,SPK Sent,2019-01-20,JQV,https://company.sharepoint.com/BSOP016/spk_sent.pdf,Signed by client
BSOP016,SPK Received,2019-01-28,TSR,https://company.sharepoint.com/BSOP016/spk_received.pdf,Approved
BSOP016,SPK Signed,2019-01-30,JQV,https://company.sharepoint.com/BSOP016/spk_signed.pdf,Final version uploaded
BSOP017,SPK Sent,2021-06-29,AMF,https://company.sharepoint.com/BSOP017/spk_sent.pdf,Waiting for approval
BSOP017,SPK Received,2021-07-02,HZR,https://company.sharepoint.com/BSOP017/spk_received.pdf,Approved
BSOP017,SPK Signed,2021-07-05,DLP,https://company.sharepoint.com/BSOP017/spk_signed.pdf,Final version uploaded
BSOP018,SPK Sent,2021-11-05,TLW,https://company.sharepoint.com/BSOP018/spk_sent.pdf,Signed by client
BSOP018,SPK Received,2021-11-11,AMF,https://company.sharepoint.com/BSOP018/spk_received.pdf,Reviewed by Legal
BSOP018,SPK Signed,2021-11-15,IFS,https://company.sharepoint.com/BSOP018/spk_signed.pdf,Internal verification completed
BSOP020,SPK Sent,2022-04-10,IFS,https://company.sharepoint.com/BSOP020/spk_sent.pdf,Signed by client
BSOP020,SPK Received,2022-04-16,DGS,https://company.sharepoint.com/BSOP020/spk_received.pdf,Approved
BSOP020,SPK Signed,2022-04-19,DLP,https://company.sharepoint.com/BSOP020/spk_signed.pdf,Document uploaded
BSOP020,Addendum Sent,2022-06-20,DTP,https://company.sharepoint.com/BSOP020/addendum_sent.pdf,Final version uploaded
BSOP020,Addendum Received,2022-06-26,JQV,https://company.sharepoint.com/BSOP020/addendum_received.pdf,Reviewed by Legal
BSOP020,Addendum Signed,2022-06-29,NFI,https://company.sharepoint.com/BSOP020/addendum_signed.pdf,Document uploaded
BSOP021,SPK Sent,2022-05-13,AMF,https://company.sharepoint.com/BSOP021/spk_sent.pdf,Approved
BSOP021,SPK Received,2022-05-22,TSR,https://company.sharepoint.com/BSOP021/spk_received.pdf,Final version uploaded
BSOP021,SPK Signed,2022-05-23,NFI,https://company.sharepoint.com/BSOP021/spk_signed.pdf,Final version uploaded
BSOP022,SPK Sent,2023-08-20,RLM,https://company.sharepoint.com/BSOP022/spk_sent.pdf,Approved
BSOP022,SPK Received,2023-08-28,HZR,https://company.sharepoint.com/BSOP022/spk_received.pdf,Document uploaded
BSOP022,SPK Signed,2023-08-30,DTP,https://company.sharepoint.com/BSOP022/spk_signed.pdf,Signed by client
BSOP022,Addendum Sent,2023-10-11,FYA,https://company.sharepoint.com/BSOP022/addendum_sent.pdf,Document uploaded
BSOP022,Addendum Received,2023-10-17,DTP,https://company.sharepoint.com/BSOP022/addendum_received.pdf,Final version uploaded
BSOP022,Addendum Signed,2023-10-21,JQV,https://company.sharepoint.com/BSOP022/addendum_signed.pdf,Document uploaded
BSOP023,SPK Sent,2023-09-21,DGS,https://company.sharepoint.com/BSOP023/spk_sent.pdf,Document uploaded
BSOP023,SPK Received,2023-09-26,HZR,https://company.sharepoint.com/BSOP023/spk_received.pdf,Reviewed by Legal
BSOP023,SPK Signed,2023-09-29,TSR,https://company.sharepoint.com/BSOP023/spk_signed.pdf,Document uploaded
CIMP002,SPK Sent,2015-11-21,AMF,https://company.sharepoint.com/CIMP002/spk_sent.pdf,Signed by client
CIMP002,SPK Received,2015-11-27,WNA,https://company.sharepoint.com/CIMP002/spk_received.pdf,Reviewed by Legal
CIMP002,SPK Signed,2015-12-01,NFI,https://company.sharepoint.com/CIMP002/spk_signed.pdf,Waiting for approval
CIMP003,SPK Sent,2015-11-23,NFI,https://company.sharepoint.com/CIMP003/spk_sent.pdf,Reviewed by Legal
CIMP003,SPK Received,2015-11-27,JQV,https://company.sharepoint.com/CIMP003/spk_received.pdf,Reviewed by Legal
CIMP003,SPK Signed,2015-12-01,OMW,https://company.sharepoint.com/CIMP003/spk_signed.pdf,Final version uploaded
CIMP004,SPK Sent,2015-11-22,NFI,https://company.sharepoint.com/CIMP004/spk_sent.pdf,Document uploaded
CIMP004,SPK Received,2015-11-29,RLM,https://company.sharepoint.com/CIMP004/spk_received.pdf,Reviewed by Legal
CIMP004,SPK Signed,2015-12-01,HZR,https://company.sharepoint.com/CIMP004/spk_signed.pdf,Document uploaded
CIMP004,Addendum Sent,2015-12-24,TSR,https://company.sharepoint.com/CIMP004/addendum_sent.pdf,Final version uploaded
CIMP004,Addendum Received,2016-01-02,OMW,https://company.sharepoint.com/CIMP004/addendum_received.pdf,Signed by client
CIMP004,Addendum Signed,2016-01-03,WNA,https://company.sharepoint.com/CIMP004/addendum_signed.pdf,Final version uploaded
CIMP005,SPK Sent,2015-12-27,NFI,https://company.sharepoint.com/CIMP005/spk_sent.pdf,Final version uploaded
CIMP005,SPK Received,2015-12-29,NFI,https://company.sharepoint.com/CIMP005/spk_received.pdf,Signed by client
CIMP005,SPK Signed,2016-01-01,DGS,https://company.sharepoint.com/CIMP005/spk_signed.pdf,Approved
CIMP005,Addendum Sent,2016-04-13,WNA,https://company.sharepoint.com/CIMP005/addendum_sent.pdf,Waiting for approval
CIMP005,Addendum Received,2016-04-18,TSR,https://company.sharepoint.com/CIMP005/addendum_received.pdf,Signed by client
CIMP005,Addendum Signed,2016-04-22,HZR,https://company.sharepoint.com/CIMP005/addendum_signed.pdf,Signed by client
CIMP006,SPK Sent,2015-12-26,AMF,https://company.sharepoint.com/CIMP006/spk_sent.pdf,Approved
CIMP006,SPK Received,2015-12-31,DGS,https://company.sharepoint.com/CIMP006/spk_received.pdf,Document uploaded
CIMP006,SPK Signed,2016-01-01,IFS,https://company.sharepoint.com/CIMP006/spk_signed.pdf,Document uploaded
CIMP007,SPK Sent,2015-12-26,IFS,https://company.sharepoint.com/CIMP007/spk_sent.pdf,Signed by client
CIMP007,SPK Received,2015-12-29,TSR,https://company.sharepoint.com/CIMP007/spk_received.pdf,Document uploaded
CIMP007,SPK Signed,2016-01-01,NFI,https://company.sharepoint.com/CIMP007/spk_signed.pdf,Final version uploaded
CIMP007,Addendum Sent,2016-03-28,FYA,https://company.sharepoint.com/CIMP007/addendum_sent.pdf,Final version uploaded
CIMP007,Addendum Received,2016-04-02,FYA,https://company.sharepoint.com/CIMP007/addendum_received.pdf,Approved
CIMP007,Addendum Signed,2016-04-03,JQV,https://company.sharepoint.com/CIMP007/addendum_signed.pdf,Waiting for approval
CIMP008,SPK Sent,2015-12-27,DLP,https://company.sharepoint.com/CIMP008/spk_sent.pdf,Signed by client
CIMP008,SPK Received,2015-12-30,IFS,https://company.sharepoint.com/CIMP008/spk_received.pdf,Reviewed by Legal
CIMP008,SPK Signed,2016-01-01,DGS,https://company.sharepoint.com/CIMP008/spk_signed.pdf,Signed by client
CIMP009,SPK Sent,2015-12-23,DTP,https://company.sharepoint.com/CIMP009/spk_sent.pdf,Signed by client
CIMP009,SPK Received,2015-12-29,JQV,https://company.sharepoint.com/CIMP009/spk_received.pdf,Document uploaded
CIMP009,SPK Signed,2016-01-01,IFS,https://company.sharepoint.com/CIMP009/spk_signed.pdf,Approved
CIMP010,SPK Sent,2016-02-23,TSR,https://company.sharepoint.com/CIMP010/spk_sent.pdf,Final version uploaded
CIMP010,SPK Received,2016-02-29,DTP,https://company.sharepoint.com/CIMP010/spk_received.pdf,Reviewed by Legal
CIMP010,SPK Signed,2016-03-01,NFI,https://company.sharepoint.com/CIMP010/spk_signed.pdf,Signed by client
CIMP010,Addendum Sent,2016-05-16,DGS,https://company.sharepoint.com/CIMP010/addendum_sent.pdf,Internal verification completed
CIMP010,Addendum Received,2016-05-21,TSR,https://company.sharepoint.com/CIMP010/addendum_received.pdf,Final version uploaded
CIMP010,Addendum Signed,2016-05-23,AMF,https://company.sharepoint.com/CIMP010/addendum_signed.pdf,Document uploaded
CIMP011,SPK Sent,2016-02-24,TSR,https://company.sharepoint.com/CIMP011/spk_sent.pdf,Document uploaded
CIMP011,SPK Received,2016-02-26,OMW,https://company.sharepoint.com/CIMP011/spk_received.pdf,Signed by client
CIMP011,SPK Signed,2016-03-01,JQV,https://company.sharepoint.com/CIMP011/spk_signed.pdf,Signed by client
CIMP011,Addendum Sent,2016-06-02,HZR,https://company.sharepoint.com/CIMP011/addendum_sent.pdf,Document uploaded
CIMP011,Addendum Received,2016-06-10,HZR,https://company.sharepoint.com/CIMP011/addendum_received.pdf,Signed by client
CIMP011,Addendum Signed,2016-06-11,TLW,https://company.sharepoint.com/CIMP011/addendum_signed.pdf,Reviewed by Legal
CIMP012,SPK Sent,2016-03-25,AMF,https://company.sharepoint.com/CIMP012/spk_sent.pdf,Waiting for approval
CIMP012,SPK Received,2016-03-31,OMW,https://company.sharepoint.com/CIMP012/spk_received.pdf,Approved
CIMP012,SPK Signed,2016-04-01,FYA,https://company.sharepoint.com/CIMP012/spk_signed.pdf,Final version uploaded
CIMP012,Addendum Sent,2016-06-24,DGS,https://company.sharepoint.com/CIMP012/addendum_sent.pdf,Reviewed by Legal
CIMP012,Addendum Received,2016-07-01,DTP,https://company.sharepoint.com/CIMP012/addendum_received.pdf,Document uploaded
CIMP012,Addendum Signed,2016-07-03,DTP,https://company.sharepoint.com/CIMP012/addendum_signed.pdf,Final version uploaded
CIMP013,SPK Sent,2018-11-09,JQV,https://company.sharepoint.com/CIMP013/spk_sent.pdf,Document uploaded
CIMP013,SPK Received,2018-11-11,WNA,https://company.sharepoint.com/CIMP013/spk_received.pdf,Approved
CIMP013,SPK Signed,2018-11-15,DTP,https://company.sharepoint.com/CIMP013/spk_signed.pdf,Approved
CIMP014,SPK Sent,2019-10-24,OMW,https://company.sharepoint.com/CIMP014/spk_sent.pdf,Signed by client
CIMP014,SPK Received,2019-10-30,IFI,https://company.sharepoint.com/CIMP014/spk_received.pdf,Document uploaded
CIMP014,SPK Signed,2019-11-01,TLW,https://company.sharepoint.com/CIMP014/spk_signed.pdf,Document uploaded
DGOV003,SPK Sent,2017-09-25,TSR,https://company.sharepoint.com/DGOV003/spk_sent.pdf,Approved
DGOV003,SPK Received,2017-10-01,HZR,https://company.sharepoint.com/DGOV003/spk_received.pdf,Document uploaded
DGOV003,SPK Signed,2017-10-04,NFI,https://company.sharepoint.com/DGOV003/spk_signed.pdf,Reviewed by Legal
DGOV004,SPK Sent,2017-09-27,RLM,https://company.sharepoint.com/DGOV004/spk_sent.pdf,Document uploaded
DGOV004,SPK Received,2017-10-01,DGS,https://company.sharepoint.com/DGOV004/spk_received.pdf,Internal verification completed
DGOV004,SPK Signed,2017-10-02,NFI,https://company.sharepoint.com/DGOV004/spk_signed.pdf,Final version uploaded
DGOV004,Addendum Sent,2017-12-30,DTP,https://company.sharepoint.com/DGOV004/addendum_sent.pdf,Document uploaded
DGOV004,Addendum Received,2018-01-07,DTP,https://company.sharepoint.com/DGOV004/addendum_received.pdf,Reviewed by Legal
DGOV004,Addendum Signed,2018-01-08,TLW,https://company.sharepoint.com/DGOV004/addendum_signed.pdf,Reviewed by Legal
DGOV005,SPK Sent,2019-07-17,IFS,https://company.sharepoint.com/DGOV005/spk_sent.pdf,Internal verification completed
DGOV005,SPK Received,2019-07-23,HZR,https://company.sharepoint.com/DGOV005/spk_received.pdf,Reviewed by Legal
DGOV005,SPK Signed,2019-07-24,FYA,https://company.sharepoint.com/DGOV005/spk_signed.pdf,Reviewed by Legal
DGOV006,SPK Sent,2019-09-24,DLP,https://company.sharepoint.com/DGOV006/spk_sent.pdf,Internal verification completed
DGOV006,SPK Received,2019-09-29,DLP,https://company.sharepoint.com/DGOV006/spk_received.pdf,Document uploaded
DGOV006,SPK Signed,2019-10-03,FYA,https://company.sharepoint.com/DGOV006/spk_signed.pdf,Signed by client
DGOV008,SPK Sent,2021-12-09,DGS,https://company.sharepoint.com/DGOV008/spk_sent.pdf,Waiting for approval
DGOV008,SPK Received,2021-12-11,HZR,https://company.sharepoint.com/DGOV008/spk_received.pdf,Final version uploaded
DGOV008,SPK Signed,2021-12-15,NFI,https://company.sharepoint.com/DGOV008/spk_signed.pdf,Approved
DGOV009,SPK Sent,2022-12-16,RLM,https://company.sharepoint.com/DGOV009/spk_sent.pdf,Signed by client
DGOV009,SPK Received,2022-12-23,FYA,https://company.sharepoint.com/DGOV009/spk_received.pdf,Final version uploaded
DGOV009,SPK Signed,2022-12-26,AMF,https://company.sharepoint.com/DGOV009/spk_signed.pdf,Reviewed by Legal
DGOV010,SPK Sent,2025-12-24,WNA,https://company.sharepoint.com/DGOV010/spk_sent.pdf,Signed by client
DGOV010,SPK Received,2025-12-30,DLP,https://company.sharepoint.com/DGOV010/spk_received.pdf,Document uploaded
DGOV010,SPK Signed,2026-01-02,TSR,https://company.sharepoint.com/DGOV010/spk_signed.pdf,Approved
DKVC001,SPK Sent,2021-04-02,FYA,https://company.sharepoint.com/DKVC001/spk_sent.pdf,Internal verification completed
DKVC001,SPK Received,2021-04-08,WNA,https://company.sharepoint.com/DKVC001/spk_received.pdf,Reviewed by Legal
DKVC001,SPK Signed,2021-04-12,DLP,https://company.sharepoint.com/DKVC001/spk_signed.pdf,Waiting for approval
DKVC001,Addendum Sent,2021-06-01,JQV,https://company.sharepoint.com/DKVC001/addendum_sent.pdf,Final version uploaded
DKVC001,Addendum Received,2021-06-05,RLM,https://company.sharepoint.com/DKVC001/addendum_received.pdf,Reviewed by Legal
DKVC001,Addendum Signed,2021-06-07,DTP,https://company.sharepoint.com/DKVC001/addendum_signed.pdf,Reviewed by Legal
HCPS001,SPK Sent,2017-12-01,TLW,https://company.sharepoint.com/HCPS001/spk_sent.pdf,Document uploaded
HCPS001,SPK Received,2017-12-07,DTP,https://company.sharepoint.com/HCPS001/spk_received.pdf,Approved
HCPS001,SPK Signed,2017-12-11,DGS,https://company.sharepoint.com/HCPS001/spk_signed.pdf,Document uploaded
HCPS002,SPK Sent,2018-05-07,FYA,https://company.sharepoint.com/HCPS002/spk_sent.pdf,Final version uploaded
HCPS002,SPK Received,2018-05-11,DLP,https://company.sharepoint.com/HCPS002/spk_received.pdf,Document uploaded
HCPS002,SPK Signed,2018-05-14,FYA,https://company.sharepoint.com/HCPS002/spk_signed.pdf,Final version uploaded
HCPS003,SPK Sent,2018-07-30,DGS,https://company.sharepoint.com/HCPS003/spk_sent.pdf,Approved
HCPS003,SPK Received,2018-08-04,OMW,https://company.sharepoint.com/HCPS003/spk_received.pdf,Approved
HCPS003,SPK Signed,2018-08-08,DTP,https://company.sharepoint.com/HCPS003/spk_signed.pdf,Reviewed by Legal
HCPS004,SPK Sent,2018-09-22,AMF,https://company.sharepoint.com/HCPS004/spk_sent.pdf,Waiting for approval
HCPS004,SPK Received,2018-09-24,DTP,https://company.sharepoint.com/HCPS004/spk_received.pdf,Signed by client
HCPS004,SPK Signed,2018-09-28,RLM,https://company.sharepoint.com/HCPS004/spk_signed.pdf,Waiting for approval
HCPS004,Addendum Sent,2018-12-13,HZR,https://company.sharepoint.com/HCPS004/addendum_sent.pdf,Document uploaded
HCPS004,Addendum Received,2018-12-21,HZR,https://company.sharepoint.com/HCPS004/addendum_received.pdf,Signed by client
HCPS004,Addendum Signed,2018-12-22,RLM,https://company.sharepoint.com/HCPS004/addendum_signed.pdf,Waiting for approval
HCPS005,SPK Sent,2018-10-17,TSR,https://company.sharepoint.com/HCPS005/spk_sent.pdf,Internal verification completed
HCPS005,SPK Received,2018-10-22,DGS,https://company.sharepoint.com/HCPS005/spk_received.pdf,Signed by client
HCPS005,SPK Signed,2018-10-24,OMW,https://company.sharepoint.com/HCPS005/spk_signed.pdf,Final version uploaded
HCPS008,SPK Sent,2019-09-01,WNA,https://company.sharepoint.com/HCPS008/spk_sent.pdf,Approved
HCPS008,SPK Received,2019-09-08,JQV,https://company.sharepoint.com/HCPS008/spk_received.pdf,Internal verification completed
HCPS008,SPK Signed,2019-09-09,FYA,https://company.sharepoint.com/HCPS008/spk_signed.pdf,Final version uploaded
HCPS009,SPK Sent,2020-03-10,JQV,https://company.sharepoint.com/HCPS009/spk_sent.pdf,Signed by client
HCPS009,SPK Received,2020-03-15,RLM,https://company.sharepoint.com/HCPS009/spk_received.pdf,Signed by client
HCPS009,SPK Signed,2020-03-19,FYA,https://company.sharepoint.com/HCPS009/spk_signed.pdf,Reviewed by Legal
HCPS010,SPK Sent,2022-06-08,HZR,https://company.sharepoint.com/HCPS010/spk_sent.pdf,Reviewed by Legal
HCPS010,SPK Received,2022-06-12,IFI,https://company.sharepoint.com/HCPS010/spk_received.pdf,Document uploaded
HCPS010,SPK Signed,2022-06-16,FYA,https://company.sharepoint.com/HCPS010/spk_signed.pdf,Final version uploaded
HCPS011,SPK Sent,2023-03-14,TSR,https://company.sharepoint.com/HCPS011/spk_sent.pdf,Signed by client
HCPS011,SPK Received,2023-03-21,OMW,https://company.sharepoint.com/HCPS011/spk_received.pdf,Document uploaded
HCPS011,SPK Signed,2023-03-24,IFS,https://company.sharepoint.com/HCPS011/spk_signed.pdf,Waiting for approval
HCPS011,Addendum Sent,2023-05-15,TSR,https://company.sharepoint.com/HCPS011/addendum_sent.pdf,Waiting for approval
HCPS011,Addendum Received,2023-05-21,AMF,https://company.sharepoint.com/HCPS011/addendum_received.pdf,Waiting for approval
HCPS011,Addendum Signed,2023-05-24,RLM,https://company.sharepoint.com/HCPS011/addendum_signed.pdf,Internal verification completed
IBS01-25-10-01,SPK Sent,2025-12-10,DLP,https://company.sharepoint.com/IBS01-25-10-01/spk_sent.pdf,Document uploaded
IBS01-25-10-01,SPK Received,2025-12-15,FYA,https://company.sharepoint.com/IBS01-25-10-01/spk_received.pdf,Reviewed by Legal
IBS01-25-10-01,SPK Signed,2025-12-16,IFS,https://company.sharepoint.com/IBS01-25-10-01/spk_signed.pdf,Waiting for approval
ICPA001,SPK Sent,2024-03-17,DGS,https://company.sharepoint.com/ICPA001/spk_sent.pdf,Waiting for approval
ICPA001,SPK Received,2024-03-25,DGS,https://company.sharepoint.com/ICPA001/spk_received.pdf,Reviewed by Legal
ICPA001,SPK Signed,2024-03-26,TLW,https://company.sharepoint.com/ICPA001/spk_signed.pdf,Approved
ICPA001,Addendum Sent,2024-06-26,DTP,https://company.sharepoint.com/ICPA001/addendum_sent.pdf,Approved
ICPA001,Addendum Received,2024-07-03,DTP,https://company.sharepoint.com/ICPA001/addendum_received.pdf,Approved
ICPA001,Addendum Signed,2024-07-06,DTP,https://company.sharepoint.com/ICPA001/addendum_signed.pdf,Waiting for approval
INAU005,SPK Sent,2014-11-02,IFS,https://company.sharepoint.com/INAU005/spk_sent.pdf,Document uploaded
INAU005,SPK Received,2014-11-08,FYA,https://company.sharepoint.com/INAU005/spk_received.pdf,Signed by client
INAU005,SPK Signed,2014-11-10,WNA,https://company.sharepoint.com/INAU005/spk_signed.pdf,Waiting for approval
INAU006,SPK Sent,2014-11-12,IFI,https://company.sharepoint.com/INAU006/spk_sent.pdf,Reviewed by Legal
INAU006,SPK Received,2014-11-13,AMF,https://company.sharepoint.com/INAU006/spk_received.pdf,Reviewed by Legal
