Job Code,Term,Activity,Date,PIC,File Link,Description
BCDR044,2,BAST Received,2026-06-22,DLP,https://company.sharepoint.com/BCDR044/bast_received.pdf,BAST document created
BCSP001,1,BAST Sent,2014-02-14,JQV,https://company.sharepoint.com/BCSP001/bast_sent.pdf,Document submitted to client
BCSP001,1,BAST Received,2014-02-19,DLP,https://company.sharepoint.com/BCSP001/bast_received.pdf,Document archived
BCSP002,1,BAST Sent,2014-10-19,IFI,https://company.sharepoint.com/BCSP002/bast_sent.pdf,Document archived
BCSP002,1,BAST Received,2014-10-21,DLP,https://company.sharepoint.com/BCSP002/bast_received.pdf,Client acknowledged receipt
BCSP003,1,BAST Sent,2015-09-09,FYA,https://company.sharepoint.com/BCSP003/bast_sent.pdf,Document archived
BCSP003,1,BAST Received,2015-09-16,DLP,https://company.sharepoint.com/BCSP003/bast_received.pdf,Client acknowledged receipt
BCSP003,2,BAST Sent,2015-12-20,HZR,https://company.sharepoint.com/BCSP003/bast_sent.pdf,Document submitted to client
BCSP003,2,BAST Received,2015-12-26,DLP,https://company.sharepoint.com/BCSP003/bast_received.pdf,Document submitted to client
BCSP003,3,BAST Sent,2016-02-17,WNA,https://company.sharepoint.com/BCSP003/bast_sent.pdf,Final BAST uploaded
BCSP003,3,BAST Received,2016-02-23,DLP,https://company.sharepoint.com/BCSP003/bast_received.pdf,Document submitted to client
BCSP003,4,BAST Sent,2016-05-16,IFS,https://company.sharepoint.com/BCSP003/bast_sent.pdf,Document submitted to client
BCSP003,4,BAST Received,2016-05-18,DLP,https://company.sharepoint.com/BCSP003/bast_received.pdf,BAST document created
BCSP003,5,BAST Sent,2016-07-23,TLW,https://company.sharepoint.com/BCSP003/bast_sent.pdf,Verified by PMO
BCSP003,5,BAST Received,2016-07-28,DLP,https://company.sharepoint.com/BCSP003/bast_received.pdf,BAST document created
BCSP004,1,BAST Sent,2015-09-14,WNA,https://company.sharepoint.com/BCSP004/bast_sent.pdf,Document archived
BCSP004,1,BAST Received,2015-09-21,DLP,https://company.sharepoint.com/BCSP004/bast_received.pdf,Final BAST uploaded
BCSP004,2,BAST Sent,2015-12-08,DGS,https://company.sharepoint.com/BCSP004/bast_sent.pdf,Document submitted to client
BCSP004,2,BAST Received,2015-12-15,DLP,https://company.sharepoint.com/BCSP004/bast_received.pdf,Document submitted to client
BCSP004,3,BAST Sent,2016-01-14,TLW,https://company.sharepoint.com/BCSP004/bast_sent.pdf,Final BAST uploaded
BCSP004,3,BAST Received,2016-01-16,DLP,https://company.sharepoint.com/BCSP004/bast_received.pdf,Document submitted to client
BCSP005,1,BAST Sent,2016-07-08,RLM,https://company.sharepoint.com/BCSP005/bast_sent.pdf,Verified by PMO
BCSP005,1,BAST Received,2016-07-11,DLP,https://company.sharepoint.com/BCSP005/bast_received.pdf,Document submitted to client
BCSP005,2,BAST Sent,2016-09-26,TSR,https://company.sharepoint.com/BCSP005/bast_sent.pdf,Client acknowledged receipt
BCSP005,2,BAST Received,2016-10-02,DLP,https://company.sharepoint.com/BCSP005/bast_received.pdf,Verified by PMO
BCSP005,3,BAST Sent,2017-02-24,TLW,https://company.sharepoint.com/BCSP005/bast_sent.pdf,Final BAST uploaded
BCSP005,3,BAST Received,2017-03-03,DLP,https://company.sharepoint.com/BCSP005/bast_received.pdf,Document submitted to client
BCSP005,4,BAST Sent,2017-02-22,RLM,https://company.sharepoint.com/BCSP005/bast_sent.pdf,BAST document created
BCSP005,4,BAST Received,2017-02-24,DLP,https://company.sharepoint.com/BCSP005/bast_received.pdf,Final BAST uploaded
BCSP006,1,BAST Sent,2021-05-11,AMF,https://company.sharepoint.com/BCSP006/bast_sent.pdf,BAST document created
BCSP006,1,BAST Received,2021-05-16,DLP,https://company.sharepoint.com/BCSP006/bast_received.pdf,BAST document created
BCSP006,2,BAST Sent,2021-07-31,OMW,https://company.sharepoint.com/BCSP006/bast_sent.pdf,BAST document created
BCSP006,2,BAST Received,2021-08-07,DLP,https://company.sharepoint.com/BCSP006/bast_received.pdf,Client acknowledged receipt
BCSP007,1,BAST Sent,2021-07-19,RLM,https://company.sharepoint.com/BCSP007/bast_sent.pdf,Client acknowledged receipt
BCSP007,1,BAST Received,2021-07-25,DLP,https://company.sharepoint.com/BCSP007/bast_received.pdf,Client acknowledged receipt
BDN01-25-12-02,1,BAST Sent,2026-01-03,HZR,https://company.sharepoint.com/BDN01-25-12-02/bast_sent.pdf,BAST document created
BDN01-25-12-02,1,BAST Received,2026-01-08,DLP,https://company.sharepoint.com/BDN01-25-12-02/bast_received.pdf,Document archived
BDN01-25-12-02,2,BAST Sent,2026-04-15,DTP,https://company.sharepoint.com/BDN01-25-12-02/bast_sent.pdf,Final BAST uploaded
BDN01-25-12-02,2,BAST Received,2026-04-22,DLP,https://company.sharepoint.com/BDN01-25-12-02/bast_received.pdf,Final BAST uploaded
BPIR004,1,BAST Sent,2015-12-09,DGS,https://company.sharepoint.com/BPIR004/bast_sent.pdf,Final BAST uploaded
BPIR004,1,BAST Received,2015-12-14,DLP,https://company.sharepoint.com/BPIR004/bast_received.pdf,Document submitted to client
BPIR004,2,BAST Sent,2016-03-06,RLM,https://company.sharepoint.com/BPIR004/bast_sent.pdf,Document submitted to client
BPIR004,2,BAST Received,2016-03-13,DLP,https://company.sharepoint.com/BPIR004/bast_received.pdf,BAST document created
BPIR005,1,BAST Sent,2016-08-01,JQV,https://company.sharepoint.com/BPIR005/bast_sent.pdf,BAST document created
BPIR005,1,BAST Received,2016-08-03,DLP,https://company.sharepoint.com/BPIR005/bast_received.pdf,Verified by PMO
BPIR008,1,BAST Sent,2017-09-04,NFI,https://company.sharepoint.com/BPIR008/bast_sent.pdf,BAST document created
BPIR008,1,BAST Received,2017-09-10,DLP,https://company.sharepoint.com/BPIR008/bast_received.pdf,Verified by PMO
BPIR009,1,BAST Sent,2017-05-12,DTP,https://company.sharepoint.com/BPIR009/bast_sent.pdf,Client acknowledged receipt
BPIR009,1,BAST Received,2017-05-19,DLP,https://company.sharepoint.com/BPIR009/bast_received.pdf,Verified by PMO
BPIR009,2,BAST Sent,2017-07-14,AMF,https://company.sharepoint.com/BPIR009/bast_sent.pdf,Document submitted to client
BPIR009,2,BAST Received,2017-07-20,DLP,https://company.sharepoint.com/BPIR009/bast_received.pdf,Client acknowledged receipt
BPIR009,3,BAST Sent,2017-12-09,TSR,https://company.sharepoint.com/BPIR009/bast_sent.pdf,Verified by PMO
BPIR009,3,BAST Received,2017-12-11,DLP,https://company.sharepoint.com/BPIR009/bast_received.pdf,Verified by PMO
BPIR009,4,BAST Sent,2018-04-02,AMF,https://company.sharepoint.com/BPIR009/bast_sent.pdf,BAST document created
BPIR009,4,BAST Received,2018-04-08,DLP,https://company.sharepoint.com/BPIR009/bast_received.pdf,Verified by PMO
BPIR010,1,BAST Sent,2019-01-01,NFI,https://company.sharepoint.com/BPIR010/bast_sent.pdf,Final BAST uploaded
BPIR010,1,BAST Received,2019-01-08,DLP,https://company.sharepoint.com/BPIR010/bast_received.pdf,Document archived
BPIR010,2,BAST Sent,2019-03-30,NFI,https://company.sharepoint.com/BPIR010/bast_sent.pdf,Document archived
BPIR010,2,BAST Received,2019-04-01,DLP,https://company.sharepoint.com/BPIR010/bast_received.pdf,Document archived
BPIR010A,1,BAST Sent,2019-01-07,WNA,https://company.sharepoint.com/BPIR010A/bast_sent.pdf,BAST document created
BPIR010A,1,BAST Received,2019-01-09,DLP,https://company.sharepoint.com/BPIR010A/bast_received.pdf,Document submitted to client
BPIR010A,2,BAST Sent,2019-03-16,OMW,https://company.sharepoint.com/BPIR010A/bast_sent.pdf,Verified by PMO
BPIR010A,2,BAST Received,2019-03-23,DLP,https://company.sharepoint.com/BPIR010A/bast_received.pdf,BAST document created
BPIR011,1,BAST Sent,2020-11-03,RLM,https://company.sharepoint.com/BPIR011/bast_sent.pdf,Document archived
BPIR011,1,BAST Received,2020-11-07,DLP,https://company.sharepoint.com/BPIR011/bast_received.pdf,Final BAST uploaded
BPIR011,2,BAST Sent,2021-01-16,DGS,https://company.sharepoint.com/BPIR011/bast_sent.pdf,Client acknowledged receipt
BPIR011,2,BAST Received,2021-01-18,DLP,https://company.sharepoint.com/BPIR011/bast_received.pdf,Final BAST uploaded
BPIR011,3,BAST Sent,2021-03-23,DTP,https://company.sharepoint.com/BPIR011/bast_sent.pdf,Client acknowledged receipt
BPIR011,3,BAST Received,2021-03-25,DLP,https://company.sharepoint.com/BPIR011/bast_received.pdf,Final BAST uploaded
BPIR012,1,BAST Sent,2023-09-24,RLM,https://company.sharepoint.com/BPIR012/bast_sent.pdf,Final BAST uploaded
BPIR012,1,BAST Received,2023-10-01,DLP,https://company.sharepoint.com/BPIR012/bast_received.pdf,Document submitted to client
BPIR012,2,BAST Sent,2023-11-29,TLW,https://company.sharepoint.com/BPIR012/bast_sent.pdf,Document submitted to client
BPIR012,2,BAST Received,2023-12-04,DLP,https://company.sharepoint.com/BPIR012/bast_received.pdf,Verified by PMO
BPIR012,3,BAST Sent,2024-03-24,FYA,https://company.sharepoint.com/BPIR012/bast_sent.pdf,Document submitted to client
BPIR012,3,BAST Received,2024-03-30,DLP,https://company.sharepoint.com/BPIR012/bast_received.pdf,BAST document created
BPIR012,4,BAST Sent,2024-07-11,JQV,https://company.sharepoint.com/BPIR012/bast_sent.pdf,Client acknowledged receipt
BPIR012,4,BAST Received,2024-07-13,DLP,https://company.sharepoint.com/BPIR012/bast_received.pdf,Document submitted to client
BPIR012,5,BAST Sent,2024-11-08,NFI,https://company.sharepoint.com/BPIR012/bast_sent.pdf,Document archived
BPIR012,5,BAST Received,2024-11-14,DLP,https://company.sharepoint.com/BPIR012/bast_received.pdf,Document archived
BRJ01-25-11-01,1,BAST Sent,2025-12-15,DLP,https://company.sharepoint.com/BRJ01-25-11-01/bast_sent.pdf,Document archived
BRJ01-25-11-01,1,BAST Received,2025-12-22,DLP,https://company.sharepoint.com/BRJ01-25-11-01/bast_received.pdf,Document archived
BRJ01-25-11-01,2,BAST Sent,2026-03-19,DGS,https://company.sharepoint.com/BRJ01-25-11-01/bast_sent.pdf,BAST document created
BRJ01-25-11-01,2,BAST Received,2026-03-26,DLP,https://company.sharepoint.com/BRJ01-25-11-01/bast_received.pdf,Verified by PMO
BRJ01-25-11-01,3,BAST Sent,2026-06-22,DGS,https://company.sharepoint.com/BRJ01-25-11-01/bast_sent.pdf,Document submitted to client
BRJ01-25-11-01,3,BAST Received,2026-06-27,DLP,https://company.sharepoint.com/BRJ01-25-11-01/bast_received.pdf,Final BAST uploaded
BSOP002,1,BAST Sent,2013-04-21,HZR,https://company.sharepoint.com/BSOP002/bast_sent.pdf,Document submitted to client
BSOP002,1,BAST Received,2013-04-26,DLP,https://company.sharepoint.com/BSOP002/bast_received.pdf,Document archived
BSOP002,2,BAST Sent,2013-07-29,AMF,https://company.sharepoint.com/BSOP002/bast_sent.pdf,Client acknowledged receipt
BSOP002,2,BAST Received,2013-08-05,DLP,https://company.sharepoint.com/BSOP002/bast_received.pdf,BAST document created
BSOP002,3,BAST Sent,2013-09-05,HZR,https://company.sharepoint.com/BSOP002/bast_sent.pdf,Final BAST uploaded
BSOP002,3,BAST Received,2013-09-10,DLP,https://company.sharepoint.com/BSOP002/bast_received.pdf,Document submitted to client
BSOP002,4,BAST Sent,2014-01-16,IFS,https://company.sharepoint.com/BSOP002/bast_sent.pdf,Document submitted to client
BSOP002,4,BAST Received,2014-01-19,DLP,https://company.sharepoint.com/BSOP002/bast_received.pdf,Document submitted to client
BSOP002,5,BAST Sent,2014-04-07,TLW,https://company.sharepoint.com/BSOP002/bast_sent.pdf,Verified by PMO
BSOP002,5,BAST Received,2014-04-12,DLP,https://company.sharepoint.com/BSOP002/bast_received.pdf,Final BAST uploaded
BSOP004,1,BAST Sent,2013-09-07,JQV,https://company.sharepoint.com/BSOP004/bast_sent.pdf,Document submitted to client
BSOP004,1,BAST Received,2013-09-14,DLP,https://company.sharepoint.com/BSOP004/bast_received.pdf,Document archived
BSOP004,2,BAST Sent,2013-12-14,OMW,https://company.sharepoint.com/BSOP004/bast_sent.pdf,Client acknowledged receipt
BSOP004,2,BAST Received,2013-12-16,DLP,https://company.sharepoint.com/BSOP004/bast_received.pdf,Document submitted to client
BSOP004,3,BAST Sent,2014-01-26,IFS,https://company.sharepoint.com/BSOP004/bast_sent.pdf,Final BAST uploaded
BSOP004,3,BAST Received,2014-02-02,DLP,https://company.sharepoint.com/BSOP004/bast_received.pdf,Final BAST uploaded
BSOP004,4,BAST Sent,2014-06-16,TLW,https://company.sharepoint.com/BSOP004/bast_sent.pdf,Client acknowledged receipt
BSOP004,4,BAST Received,2014-06-18,DLP,https://company.sharepoint.com/BSOP004/bast_received.pdf,Verified by PMO
BSOP004,5,BAST Sent,2014-09-24,IFS,https://company.sharepoint.com/BSOP004/bast_sent.pdf,Verified by PMO
BSOP004,5,BAST Received,2014-09-28,DLP,https://company.sharepoint.com/BSOP004/bast_received.pdf,BAST document created
BSOP005,1,BAST Sent,2013-10-15,TLW,https://company.sharepoint.com/BSOP005/bast_sent.pdf,Document archived
BSOP005,1,BAST Received,2013-10-21,DLP,https://company.sharepoint.com/BSOP005/bast_received.pdf,Document archived
BSOP005,2,BAST Sent,2013-12-24,IFS,https://company.sharepoint.com/BSOP005/bast_sent.pdf,Document archived
BSOP005,2,BAST Received,2013-12-28,DLP,https://company.sharepoint.com/BSOP005/bast_received.pdf,Document archived
BSOP006,1,BAST Sent,2013-11-15,HZR,https://company.sharepoint.com/BSOP006/bast_sent.pdf,Verified by PMO
BSOP006,1,BAST Received,2013-11-18,DLP,https://company.sharepoint.com/BSOP006/bast_received.pdf,Client acknowledged receipt
BSOP006,2,BAST Sent,2014-03-02,TSR,https://company.sharepoint.com/BSOP006/bast_sent.pdf,BAST document created
BSOP006,2,BAST Received,2014-03-04,DLP,https://company.sharepoint.com/BSOP006/bast_received.pdf,BAST document created
BSOP006,3,BAST Sent,2014-07-05,RLM,https://company.sharepoint.com/BSOP006/bast_sent.pdf,Document archived
BSOP006,3,BAST Received,2014-07-07,DLP,https://company.sharepoint.com/BSOP006/bast_received.pdf,BAST document created
BSOP007,1,BAST Sent,2014-02-27,IFS,https://company.sharepoint.com/BSOP007/bast_sent.pdf,Document submitted to client
BSOP007,1,BAST Received,2014-03-05,DLP,https://company.sharepoint.com/BSOP007/bast_received.pdf,Verified by PMO
BSOP007,2,BAST Sent,2014-04-27,DGS,https://company.sharepoint.com/BSOP007/bast_sent.pdf,Client acknowledged receipt
BSOP007,2,BAST Received,2014-05-03,DLP,https://company.sharepoint.com/BSOP007/bast_received.pdf,Document archived
BSOP007,3,BAST Sent,2014-08-04,WNA,https://company.sharepoint.com/BSOP007/bast_sent.pdf,Document archived
BSOP007,3,BAST Received,2014-08-10,DLP,https://company.sharepoint.com/BSOP007/bast_received.pdf,BAST document created
BSOP007,4,BAST Sent,2014-12-21,WNA,https://company.sharepoint.com/BSOP007/bast_sent.pdf,Document archived
BSOP007,4,BAST Received,2014-12-25,DLP,https://company.sharepoint.com/BSOP007/bast_received.pdf,BAST document created
BSOP008,1,BAST Sent,2015-05-27,RLM,https://company.sharepoint.com/BSOP008/bast_sent.pdf,BAST document created
BSOP008,1,BAST Received,2015-05-31,DLP,https://company.sharepoint.com/BSOP008/bast_received.pdf,BAST document created
BSOP009,1,BAST Sent,2015-11-24,IFS,https://company.sharepoint.com/BSOP009/bast_sent.pdf,Final BAST uploaded
BSOP009,1,BAST Received,2015-11-28,DLP,https://company.sharepoint.com/BSOP009/bast_received.pdf,Final BAST uploaded
BSOP009,2,BAST Sent,2016-02-07,WNA,https://company.sharepoint.com/BSOP009/bast_sent.pdf,Document archived
BSOP009,2,BAST Received,2016-02-12,DLP,https://company.sharepoint.com/BSOP009/bast_received.pdf,Client acknowledged receipt
BSOP009,3,BAST Sent,2016-06-14,AMF,https://company.sharepoint.com/BSOP009/bast_sent.pdf,Document submitted to client
BSOP009,3,BAST Received,2016-06-16,DLP,https://company.sharepoint.com/BSOP009/bast_received.pdf,Final BAST uploaded
BSOP009,4,BAST Sent,2016-05-23,NFI,https://company.sharepoint.com/BSOP009/bast_sent.pdf,BAST document created
BSOP009,4,BAST Received,2016-05-29,DLP,https://company.sharepoint.com/BSOP009/bast_received.pdf,BAST document created
BSOP009,5,BAST Sent,2016-08-12,AMF,https://company.sharepoint.com/BSOP009/bast_sent.pdf,BAST document created
BSOP009,5,BAST Received,2016-08-16,DLP,https://company.sharepoint.com/BSOP009/bast_received.pdf,BAST document created
BSOP010,1,BAST Sent,2015-11-30,TLW,https://company.sharepoint.com/BSOP010/bast_sent.pdf,Client acknowledged receipt
BSOP010,1,BAST Received,2015-12-02,DLP,https://company.sharepoint.com/BSOP010/bast_received.pdf,Document submitted to client
BSOP010,2,BAST Sent,2016-02-24,AMF,https://company.sharepoint.com/BSOP010/bast_sent.pdf,Final BAST uploaded
BSOP010,2,BAST Received,2016-02-29,DLP,https://company.sharepoint.com/BSOP010/bast_received.pdf,Verified by PMO
BSOP010,3,BAST Sent,2016-05-04,IFI,https://company.sharepoint.com/BSOP010/bast_sent.pdf,Document submitted to client
BSOP010,3,BAST Received,2016-05-07,DLP,https://company.sharepoint.com/BSOP010/bast_received.pdf,Document submitted to client
BSOP010,4,BAST Sent,2016-08-13,DGS,https://company.sharepoint.com/BSOP010/bast_sent.pdf,BAST document created
BSOP010,4,BAST Received,2016-08-16,DLP,https://company.sharepoint.com/BSOP010/bast_received.pdf,Final BAST uploaded
BSOP010,5,BAST Sent,2016-12-04,IFI,https://company.sharepoint.com/BSOP010/bast_sent.pdf,BAST document created
BSOP010,5,BAST Received,2016-12-09,DLP,https://company.sharepoint.com/BSOP010/bast_received.pdf,BAST document created
BSOP012,1,BAST Sent,2014-05-14,IFI,https://company.sharepoint.com/BSOP012/bast_sent.pdf,Client acknowledged receipt
BSOP012,1,BAST Received,2014-05-16,DLP,https://company.sharepoint.com/BSOP012/bast_received.pdf,Document submitted to client
BSOP012,2,BAST Sent,2014-09-11,JQV,https://company.sharepoint.com/BSOP012/bast_sent.pdf,Document archived
BSOP012,2,BAST Received,2014-09-18,DLP,https://company.sharepoint.com/BSOP012/bast_received.pdf,Document submitted to client
BSOP012,3,BAST Sent,2014-10-19,TSR,https://company.sharepoint.com/BSOP012/bast_sent.pdf,Document submitted to client
BSOP012,3,BAST Received,2014-10-24,DLP,https://company.sharepoint.com/BSOP012/bast_received.pdf,Document archived
BSOP012,4,BAST Sent,2015-05-16,DTP,https://company.sharepoint.com/BSOP012/bast_sent.pdf,Final BAST uploaded
BSOP012,4,BAST Received,2015-05-20,DLP,https://company.sharepoint.com/BSOP012/bast_received.pdf,Client acknowledged receipt
BSOP013,1,BAST Sent,2017-12-12,RLM,https://company.sharepoint.com/BSOP013/bast_sent.pdf,Client acknowledged receipt
BSOP013,1,BAST Received,2017-12-19,DLP,https://company.sharepoint.com/BSOP013/bast_received.pdf,Client acknowledged receipt
BSOP013,2,BAST Sent,2018-03-16,TSR,https://company.sharepoint.com/BSOP013/bast_sent.pdf,Document archived
BSOP013,2,BAST Received,2018-03-22,DLP,https://company.sharepoint.com/BSOP013/bast_received.pdf,Final BAST uploaded
BSOP013,3,BAST Sent,2018-07-24,DTP,https://company.sharepoint.com/BSOP013/bast_sent.pdf,Final BAST uploaded
BSOP013,3,BAST Received,2018-07-28,DLP,https://company.sharepoint.com/BSOP013/bast_received.pdf,Document archived
BSOP013,4,BAST Sent,2018-09-26,TSR,https://company.sharepoint.com/BSOP013/bast_sent.pdf,Final BAST uploaded
BSOP013,4,BAST Received,2018-09-29,DLP,https://company.sharepoint.com/BSOP013/bast_received.pdf,Client acknowledged receipt
BSOP014,1,BAST Sent,2018-05-25,FYA,https://company.sharepoint.com/BSOP014/bast_sent.pdf,Client acknowledged receipt
BSOP014,1,BAST Received,2018-05-28,DLP,https://company.sharepoint.com/BSOP014/bast_received.pdf,Final BAST uploaded
BSOP014,2,BAST Sent,2018-07-27,AMF,https://company.sharepoint.com/BSOP014/bast_sent.pdf,Document archived
