Job Code,Position,Employee,Score Contribution (%)
ITAU904,Co-PM,DLP,30
ITAU905,PD,OMW,60
ITAU905,Co-PD,DLP,40
ITAU905,PM,TSR,60
ITAU905,Co-PM,FYA,40
ITAU906,PD,NFI,70
ITAU906,Co-PD,AMF,30
ITAU906,PM,DTP,100
ITAU907,PD,AMF,100
ITAU907,PM,NFI,100
ITAU908,PD,AMF,70
ITAU908,Co-PD,DLP,30
ITAU908,PM,HZR,100
ITAU909,PD,OMW,100
ITAU909,PM,JQV,100
ITAU910,PD,IFI,100
ITAU910,PM,RLM,60
ITAU910,Co-PM,TSR,40
ITAU911,PD,AMF,100
ITAU911,PM,JQV,60
ITAU911,Co-PM,FYA,40
ITAU912,PD,JQV,100
ITAU912,PM,DGS,100
ITAU913,PD,FYA,60
ITAU913,Co-PD,DLP,40
ITAU913,PM,DGS,60
ITAU913,Co-PM,TLW,40
ITAU914,PD,DTP,60
ITAU914,Co-PD,HZR,40
ITAU914,PM,NFI,70
ITAU914,Co-PM,IFS,30
ITAU915,PD,IFS,60
ITAU915,Co-PD,JQV,40
ITAU915,PM,DLP,60
ITAU915,Co-PM,HZR,40
ITAU916,PD,NFI,100
ITAU916,PM,DLP,100
ITAU917,PD,JQV,70
ITAU917,Co-PD,DTP,30
ITAU917,PM,DLP,100
ITAU918,PD,FYA,100
ITAU918,PM,DTP,100
ITAU919,PD,IFI,100
ITAU919,PM,DTP,100
ITAU920,PD,AMF,60
ITAU920,Co-PD,IFI,40
ITAU920,PM,OMW,100
ITAU921,PD,WNA,100
ITAU921,PM,DGS,60
ITAU921,Co-PM,OMW,40
ITAU922,PD,DGS,100
ITAU922,PM,RLM,100
ITAU923,PD,WNA,60
ITAU923,Co-PD,OMW,40
ITAU923,PM,DLP,100
ITAU924,PD,HZR,100
ITAU924,PM,TSR,100
ITAU925,PD,OMW,70
ITAU925,Co-PD,JQV,30
ITAU925,PM,TSR,100
ITAU926,PD,TSR,60
ITAU926,Co-PD,WNA,40
ITAU926,PM,JQV,70
ITAU926,Co-PM,IFS,30
ITAU926A,PD,OMW,100
ITAU926A,PM,FYA,100
ITAU927,PD,HZR,60
ITAU927,Co-PD,JQV,40
ITAU927,PM,TLW,60
ITAU927,Co-PM,JQV,40
ITAU928,PD,JQV,70
ITAU928,Co-PD,DTP,30
ITAU928,PM,DTP,100
ITAU929,PD,IFS,70
ITAU929,Co-PD,OMW,30
ITAU929,PM,DGS,100
ITAU930,PD,FYA,60
ITAU930,Co-PD,HZR,40
ITAU930,PM,DTP,60
ITAU930,Co-PM,DLP,40
ITAU931,PD,RLM,100
ITAU931,PM,OMW,60
ITAU931,Co-PM,HZR,40
ITAU932,PD,AMF,100
ITAU932,PM,WNA,70
ITAU932,Co-PM,JQV,30
ITAU932A,PD,HZR,70
ITAU932A,Co-PD,JQV,30
ITAU932A,PM,TLW,100
ITAU932B,PD,TLW,100
ITAU932B,PM,AMF,70
ITAU932B,Co-PM,DGS,30
ITAU932C,PD,DTP,60
ITAU932C,Co-PD,DLP,40
ITAU932C,PM,HZR,100
ITAU932D,PD,TLW,100
ITAU932D,PM,HZR,100
ITAU932E,PD,DGS,100
ITAU932E,PM,DLP,70
ITAU932E,Co-PM,HZR,30
ITAU932F,PD,DLP,100
ITAU932F,PM,TLW,60
ITAU932F,Co-PM,DGS,40
ITAU933,PD,TSR,70
ITAU933,Co-PD,JQV,30
ITAU933,PM,OMW,100
ITAU934,PD,RLM,70
ITAU934,Co-PD,DTP,30
ITAU934,PM,TSR,70
ITAU934,Co-PM,FYA,30
ITAU935,PD,RLM,60
ITAU935,Co-PD,JQV,40
ITAU935,PM,WNA,70
ITAU935,Co-PM,NFI,30
ITAU936,PD,IFI,60
ITAU936,Co-PD,HZR,40
ITAU936,PM,DGS,70
ITAU936,Co-PM,WNA,30
ITAU937,PD,DTP,60
ITAU937,Co-PD,IFI,40
ITAU937,PM,TLW,100
ITAU938,PD,RLM,100
ITAU938,PM,JQV,60
ITAU938,Co-PM,IFI,40
ITAU939,PD,WNA,70
ITAU939,Co-PD,NFI,30
ITAU939,PM,AMF,100
ITAU940,PD,IFS,70
ITAU940,Co-PD,TLW,30
ITAU940,PM,JQV,100
ITAU941,PD,FYA,70
ITAU941,Co-PD,DTP,30
ITAU941,PM,NFI,70
ITAU941,Co-PM,AMF,30
ITAU942,PD,IFS,70
ITAU942,Co-PD,DGS,30
ITAU942,PM,TLW,100
ITAU943,PD,AMF,70
ITAU943,Co-PD,DTP,30
ITAU943,PM,DLP,100
ITAU944,PD,AMF,100
ITAU944,PM,TLW,70
ITAU944,Co-PM,IFI,30
ITAU945,PD,DTP,100
ITAU945,PM,TSR,60
ITAU945,Co-PM,OMW,40
ITAU946,PD,IFS,100
ITAU946,PM,DGS,70
ITAU946,Co-PM,DLP,30
ITAU947,PD,HZR,100
ITAU947,PM,IFI,100
ITAU948,PD,TLW,100
ITAU948,PM,DLP,100
ITAU949,PD,JQV,60
ITAU949,Co-PD,IFS,40
ITAU949,PM,OMW,60
ITAU949,Co-PM,RLM,40
ITAU950,PD,NFI,100
ITAU950,PM,OMW,60
ITAU950,Co-PM,FYA,40
ITAU951,PD,DGS,70
ITAU951,Co-PD,NFI,30
ITAU951,PM,TLW,100
ITAU952,PD,DTP,100
ITAU952,PM,NFI,60
ITAU952,Co-PM,JQV,40
ITAU953,PD,IFI,60
ITAU953,Co-PD,NFI,40
ITAU953,PM,RLM,60
ITAU953,Co-PM,OMW,40
ITAU954,PD,NFI,70
ITAU954,Co-PD,DTP,30
ITAU954,PM,TSR,60
ITAU954,Co-PM,IFS,40
ITAU955,PD,OMW,70
ITAU955,Co-PD,TSR,30
ITAU955,PM,FYA,100
ITAU956,PD,RLM,100
ITAU956,PM,IFS,100
ITAU957,PD,IFS,100
ITAU957,PM,HZR,60
ITAU957,Co-PM,OMW,40
ITAU958,PD,DGS,100
ITAU958,PM,IFS,60
ITAU958,Co-PM,TLW,40
ITAU959,PD,DTP,100
ITAU959,PM,RLM,100
ITAU960,PD,NFI,70
ITAU960,Co-PD,AMF,30
ITAU960,PM,AMF,100
ITAU961,PD,HZR,100
ITAU961,PM,DTP,70
ITAU961,Co-PM,DLP,30
ITAU961A,PD,TLW,100
ITAU961A,PM,IFS,60
ITAU961A,Co-PM,AMF,40
ITAU961B,PD,TLW,100
ITAU961B,PM,RLM,100
ITAU962,PD,TLW,70
ITAU962,Co-PD,DLP,30
ITAU962,PM,RLM,100
ITAU963,PD,NFI,70
ITAU963,Co-PD,TSR,30
ITAU963,PM,JQV,100
ITAU964,PD,DTP,70
ITAU964,Co-PD,TSR,30
ITAU964,PM,RLM,70
ITAU964,Co-PM,AMF,30
ITAU965,PD,TLW,60
ITAU965,Co-PD,IFI,40
ITAU965,PM,IFI,100
ITAU966,PD,TSR,100
ITAU966,PM,RLM,100
ITAU967,PD,DGS,100
ITAU967,PM,OMW,100
ITAU968,PD,TSR,100
ITAU968,PM,FYA,70
ITAU968,Co-PM,OMW,30
ITAU969,PD,RLM,100
ITAU969,PM,IFS,100
ITAU970,PD,JQV,100
ITAU970,PM,WNA,100
ITAU971,PD,AMF,70
ITAU971,Co-PD,DTP,30
ITAU971,PM,OMW,70
ITAU971,Co-PM,JQV,30
ITAU972,PD,TSR,70
ITAU972,Co-PD,JQV,30
ITAU972,PM,IFS,100
ITAU973,PD,NFI,70
ITAU973,Co-PD,OMW,30
ITAU973,PM,IFS,70
ITAU973,Co-PM,WNA,30
ITAU974,PD,RLM,100
ITAU974,PM,NFI,60
ITAU974,Co-PM,TSR,40
ITAU975,PD,FYA,60
ITAU975,Co-PD,OMW,40
ITAU975,PM,WNA,70
ITAU975,Co-PM,AMF,30
ITAU976,PD,TLW,100
ITAU976,PM,JQV,100
ITAU977,PD,HZR,60
ITAU977,Co-PD,IFS,40
ITAU977,PM,RLM,100
ITAU978,PD,JQV,100
ITAU978,PM,DLP,70
ITAU978,Co-PM,WNA,30
ITAU979,PD,DLP,60
ITAU979,Co-PD,NFI,40
ITAU979,PM,IFI,70
ITAU979,Co-PM,OMW,30
ITAU980,PD,JQV,70
ITAU980,Co-PD,IFI,30
ITAU980,PM,WNA,100
ITAU981,PD,DTP,70
ITAU981,Co-PD,JQV,30
ITAU981,PM,WNA,70
ITAU981,Co-PM,IFS,30
ITAU982,PD,FYA,70
ITAU982,Co-PD,DTP,30
ITAU982,PM,HZR,100
ITAU983,PD,AMF,60
ITAU983,Co-PD,IFS,40
ITAU983,PM,JQV,100
ITAU984,PD,TSR,60
ITAU984,Co-PD,JQV,40
ITAU984,PM,WNA,60
ITAU984,Co-PM,IFI,40
ITAU985,PD,IFI,100
ITAU985,PM,FYA,70
ITAU985,Co-PM,OMW,30
ITAU986,PD,IFI,70
ITAU986,Co-PD,WNA,30
ITAU986,PM,AMF,100
ITAU987,PD,JQV,100
ITAU987,PM,IFI,100
ITAU988,PD,DGS,100
ITAU988,PM,AMF,100
ITAU989,PD,IFI,60
ITAU989,Co-PD,DTP,40
ITAU989,PM,AMF,60
ITAU989,Co-PM,TSR,40
ITAU990,PD,IFI,70
ITAU990,Co-PD,RLM,30
ITAU990,PM,JQV,70
ITAU990,Co-PM,OMW,30
ITAU991,PD,TSR,60
ITAU991,Co-PD,IFI,40
ITAU991,PM,DLP,100
ITAU992,PD,OMW,100
ITAU992,PM,DGS,60
ITAU992,Co-PM,WNA,40
ITAU993,PD,IFI,60
ITAU993,Co-PD,RLM,40
ITAU993,PM,JQV,100
ITAU994,PD,TLW,100
ITAU994,PM,DGS,100
ITAU995,PD,IFS,100
ITAU995,PM,DGS,100
ITAU996,PD,HZR,100
ITAU996,PM,TSR,100
ITAU997,PD,JQV,70
ITAU997,Co-PD,DTP,30
ITAU997,PM,AMF,100
ITAU998,PD,FYA,70
ITAU998,Co-PD,AMF,30
ITAU998,PM,WNA,70
ITAU998,Co-PM,OMW,30
ITAU999,PD,IFS,100
ITAU999,PM,AMF,100
PRB01-25-10-01,PD,RLM,100
PRB01-25-10-01,PM,FYA,60
PRB01-25-10-01,Co-PM,DLP,40
BCA01-25-09-01,PD,AMF,100
BCA01-25-09-01,PM,DLP,100
MBB01-25-09-02,PD,OMW,70
MBB01-25-09-02,Co-PD,TSR,30
MBB01-25-09-02,PM,JQV,60
MBB01-25-09-02,Co-PM,IFI,40
BCA01-25-11-01,PD,TSR,60
BCA01-25-11-01,Co-PD,DTP,40
BCA01-25-11-01,PM,OMW,70
BCA01-25-11-01,Co-PM,IFS,30
RDM01-25-06-01,PD,NFI,100
RDM01-25-06-01,PM,WNA,100
IIA01-25-06-01,PD,OMW,100
IIA01-25-06-01,PM,FYA,60
IIA01-25-06-01,Co-PM,DGS,40
TKS01-25-10-01,PD,JQV,100
TKS01-25-10-01,PM,IFI,100
VNI01-25-10-01,PD,IFS,60
VNI01-25-10-01,Co-PD,NFI,40
VNI01-25-10-01,PM,TLW,100
VNI01-25-10-02,PD,WNA,100
VNI01-25-10-02,PM,DLP,100
IBS01-25-10-01,PD,IFS,100
IBS01-25-10-01,PM,DLP,60
IBS01-25-10-01,Co-PM,RLM,40
BBN01-25-11-01,PD,OMW,70
BBN01-25-11-01,Co-PD,WNA,30
BBN01-25-11-01,PM,NFI,60
BBN01-25-11-01,Co-PM,WNA,40
BRJ01-25-11-01,PD,WNA,60
BRJ01-25-11-01,Co-PD,HZR,40
BRJ01-25-11-01,PM,HZR,100
TGD01-25-10-01,PD,TLW,100
TGD01-25-10-01,PM,WNA,70
TGD01-25-10-01,Co-PM,HZR,30
MBB01-25-12-04,PD,IFI,60
MBB01-25-12-04,Co-PD,JQV,40
MBB01-25-12-04,PM,DLP,100
NSP01-25-03-01,PD,HZR,60
NSP01-25-03-01,Co-PD,IFI,40
NSP01-25-03-01,PM,JQV,100
BDK01-25-10-01,PD,DTP,60
BDK01-25-10-01,Co-PD,TSR,40
BDK01-25-10-01,PM,IFI,100
BDN01-25-12-02,PD,TSR,100
BDN01-25-12-02,PM,AMF,60
BDN01-25-12-02,Co-PM,FYA,40
SCS01-25-12-01,PD,JQV,100
SCS01-25-12-01,PM,TSR,100
DCI01-25-12-02,PD,IFS,70
DCI01-25-12-02,Co-PD,FYA,30
DCI01-25-12-02,PM,AMF,60
DCI01-25-12-02,Co-PM,TSR,40
ITAD019,PD,HZR,100
ITAD019,PM,TSR,60
ITAD019,Co-PM,FYA,40
ITAD020,PD,OMW,100
ITAD020,PM,TSR,70
ITAD020,Co-PM,FYA,30
ITAD021,PD,WNA,70
ITAD021,Co-PD,JQV,30
ITAD021,PM,DGS,70
ITAD021,Co-PM,HZR,30
ITAD022,PD,WNA,60
ITAD022,Co-PD,TSR,40
ITAD022,PM,FYA,100
ITAD022A,PD,JQV,60
ITAD022A,Co-PD,WNA,40
ITAD022A,PM,HZR,60
ITAD022A,Co-PM,IFI,40
ITAD023,PD,TSR,100
ITAD023,PM,TLW,70
ITAD023,Co-PM,IFI,30
ITAD024,PD,NFI,70
ITAD024,Co-PD,FYA,30
ITAD024,PM,DGS,100
ITAD025,PD,IFS,100
ITAD025,PM,WNA,100
ITAD026,PD,JQV,100
ITAD026,PM,DGS,100
ITAD027,PD,OMW,70
ITAD027,Co-PD,DLP,30
ITAD027,PM,HZR,60
ITAD027,Co-PM,DTP,40
ITAD028,PD,TSR,70
ITAD028,Co-PD,OMW,30
ITAD028,PM,HZR,60
ITAD028,Co-PM,AMF,40
ITAD029,PD,IFI,100
ITAD029,PM,DTP,100
ITAD030,PD,DLP,70
ITAD030,Co-PD,HZR,30
ITAD030,PM,RLM,70
ITAD030,Co-PM,NFI,30
ITAD031,PD,IFI,100
ITAD031,PM,TLW,100
ITAD032,PD,RLM,60
ITAD032,Co-PD,DTP,40
ITAD032,PM,DGS,70
ITAD032,Co-PM,NFI,30
ITAD033,PD,DTP,100
ITAD033,PM,IFS,100
ITAD034,PD,TLW,70
ITAD034,Co-PD,FYA,30
ITAD034,PM,DLP,70
ITAD034,Co-PM,DTP,30
ITAD035,PD,RLM,70
ITAD035,Co-PD,IFS,30
ITAD035,PM,IFS,100
ITAD036,PD,IFI,100
ITAD036,PM,DTP,60
ITAD036,Co-PM,DGS,40
ITAD037,PD,IFS,70
ITAD037,Co-PD,IFI,30
ITAD037,PM,WNA,100
ITAD038,PD,DLP,100
ITAD038,PM,DGS,70
ITAD038,Co-PM,FYA,30
ITAD038A,PD,FYA,70
ITAD038A,Co-PD,DGS,30
ITAD038A,PM,RLM,60
ITAD038A,Co-PM,NFI,40
ITAD039,PD,TSR,100
ITAD039,PM,IFI,70
ITAD039,Co-PM,DLP,30
ITAD040,PD,DGS,60
ITAD040,Co-PD,OMW,40
ITAD040,PM,NFI,100
ITAD041,PD,OMW,70
ITAD041,Co-PD,TSR,30
ITAD041,PM,WNA,60
ITAD041,Co-PM,IFI,40
ITAD042,PD,RLM,70
ITAD042,Co-PD,FYA,30
ITAD042,PM,DLP,60
ITAD042,Co-PM,IFI,40
ITAD043,PD,FYA,60
ITAD043,Co-PD,RLM,40
ITAD043,PM,JQV,100
ITAD044,PD,TLW,60
ITAD044,Co-PD,OMW,40
ITAD044,PM,HZR,60
ITAD044,Co-PM,DLP,40
ITAD045,PD,AMF,60
ITAD045,Co-PD,DTP,40
ITAD045,PM,JQV,70
ITAD045,Co-PM,TLW,30
ITAD046,PD,DLP,70
ITAD046,Co-PD,TLW,30
ITAD046,PM,RLM,100
ITAD047,PD,IFI,60
ITAD047,Co-PD,FYA,40
ITAD047,PM,FYA,100
ITAD048,PD,OMW,60
ITAD048,Co-PD,HZR,40
ITAD048,PM,RLM,60
ITAD048,Co-PM,HZR,40
ITAD049,PD,RLM,100
ITAD049,PM,AMF,100
ITAD050,PD,TSR,60
ITAD050,Co-PD,AMF,40
ITAD050,PM,WNA,100
ITAD051,PD,IFI,100
ITAD051,PM,DLP,60
ITAD051,Co-PM,IFS,40
ITAD052,PD,NFI,100
ITAD052,PM,IFI,70
ITAD052,Co-PM,DGS,30
ITAD053,PD,DGS,70
ITAD053,Co-PD,AMF,30
ITAD053,PM,IFI,60
ITAD053,Co-PM,JQV,40
ITAD054,PD,IFI,70
ITAD054,Co-PD,AMF,30
ITAD054,PM,DGS,60
ITAD054,Co-PM,HZR,40
ITAD055,PD,RLM,60
ITAD055,Co-PD,FYA,40
ITAD055,PM,TLW,100
ITAD056,PD,WNA,70
ITAD056,Co-PD,HZR,30
ITAD056,PM,DGS,70
ITAD056,Co-PM,OMW,30
ITAD057,PD,OMW,60
ITAD057,Co-PD,HZR,40
ITAD057,PM,WNA,70
ITAD057,Co-PM,DTP,30
ITAD058,PD,WNA,100
ITAD058,PM,DGS,70
ITAD058,Co-PM,RLM,30
ITAD059,PD,TLW,60
ITAD059,Co-PD,FYA,40
ITAD059,PM,WNA,100
ITEA001,PD,IFS,100
ITEA001,PM,JQV,100
ITGV012,PD,WNA,100
ITGV012,PM,TLW,100
ITGV019,PD,IFI,100
ITGV019,PM,TLW,60
ITGV019,Co-PM,JQV,40
ITGV020,PD,IFS,100
ITGV020,PM,DGS,100
ITGV021,PD,TSR,70
ITGV021,Co-PD,AMF,30
ITGV021,PM,IFI,100
ITGV023,PD,TSR,100
ITGV023,PM,AMF,60
ITGV023,Co-PM,RLM,40
ITGV024,PD,OMW,60
ITGV024,Co-PD,TSR,40
ITGV024,PM,TLW,70
ITGV024,Co-PM,RLM,30
ITGV025,PD,NFI,70
ITGV025,Co-PD,TSR,30
ITGV025,PM,RLM,70
ITGV025,Co-PM,TSR,30
ITGV026,PD,TSR,60
ITGV026,Co-PD,IFS,40
ITGV026,PM,DTP,60
ITGV026,Co-PM,WNA,40
ITGV027,PD,FYA,70
ITGV027,Co-PD,WNA,30
ITGV027,PM,OMW,60
ITGV027,Co-PM,WNA,40
ITGV028,PD,IFS,70
ITGV028,Co-PD,TLW,30
ITGV028,PM,RLM,100
ITGV029,PD,TSR,60
ITGV029,Co-PD,DGS,40
ITGV029,PM,IFI,100
ITGV030,PD,TSR,100
ITGV030,PM,NFI,70
ITGV030,Co-PM,HZR,30
ITGV031,PD,DGS,100
ITGV031,PM,NFI,60
ITGV031,Co-PM,DTP,40
ITGV032,PD,IFS,70
ITGV032,Co-PD,NFI,30
ITGV032,PM,RLM,100
ITGV033,PD,DLP,100
ITGV033,PM,TSR,60
ITGV033,Co-PM,HZR,40
ITGV034,PD,OMW,70
ITGV034,Co-PD,DGS,30
ITGV034,PM,JQV,100
ITGV035,PD,WNA,100
ITGV035,PM,OMW,100
ITGV036,PD,TSR,60
ITGV036,Co-PD,TLW,40
ITGV036,PM,AMF,100
ITGV037,PD,AMF,100
ITGV037,PM,IFI,100
ITGV038,PD,AMF,100
ITGV038,PM,HZR,70
ITGV038,Co-PM,TLW,30
ITGV039,PD,AMF,100
ITGV039,PM,RLM,100
ITGV040,PD,FYA,100
ITGV040,PM,IFS,100
ITGV041,PD,DGS,100
ITGV041,PM,OMW,100
ITGV042,PD,JQV,100
ITGV042,PM,WNA,70
ITGV042,Co-PM,TLW,30
ITGV043,PD,NFI,60
ITGV043,Co-PD,JQV,40
ITGV043,PM,HZR,70
ITGV043,Co-PM,OMW,30
ITGV044,PD,AMF,60
ITGV044,Co-PD,OMW,40
ITGV044,PM,HZR,60
ITGV044,Co-PM,IFI,40
ITGV045,PD,AMF,100
ITGV045,PM,OMW,70
ITGV045,Co-PM,IFI,30
ITGV046,PD,DTP,60
ITGV046,Co-PD,HZR,40
ITGV046,PM,WNA,60
ITGV046,Co-PM,TLW,40
ITGV047,PD,AMF,100
ITGV047,PM,NFI,70
ITGV047,Co-PM,IFI,30
ITGV048,PD,FYA,100
ITGV048,PM,TSR,100
ITGV050,PD,IFI,100
ITGV050,PM,DTP,100
ITGV051,PD,TLW,100
ITGV051,PM,DTP,100
ITGV052,PD,DLP,70
ITGV052,Co-PD,TSR,30
ITGV052,PM,TLW,100
ITGV053,PD,AMF,100
ITGV053,PM,DLP,70
ITGV053,Co-PM,DGS,30
ITGV054,PD,NFI,70
ITGV054,Co-PD,RLM,30
ITGV054,PM,IFS,100
ITGV055,PD,IFS,100
ITGV055,PM,WNA,70
ITGV055,Co-PM,DLP,30
ITGV056,PD,IFS,60
ITGV056,Co-PD,DGS,40
ITGV056,PM,TSR,100
ITGV057,PD,JQV,70
ITGV057,Co-PD,RLM,30
ITGV057,PM,OMW,70
ITGV057,Co-PM,DLP,30
ITGV058,PD,NFI,100
ITGV058,PM,WNA,70
ITGV058,Co-PM,JQV,30
ITGV059,PD,TLW,100
ITGV059,PM,RLM,100
ITGV060,PD,TSR,100
ITGV060,PM,WNA,100
ITGV061,PD,FYA,100
ITGV061,PM,IFI,60
ITGV061,Co-PM,DGS,40
ITGV062,PD,DGS,70
ITGV062,Co-PD,AMF,30
ITGV062,PM,HZR,100
ITGV063,PD,RLM,100
ITGV063,PM,JQV,100
ITGV064,PD,AMF,60
ITGV064,Co-PD,WNA,40
ITGV064,PM,FYA,100
ITGV065,PD,JQV,70
ITGV065,Co-PD,DGS,30
ITGV065,PM,WNA,100
ITGV066,PD,DGS,60
ITGV066,Co-PD,DTP,40
ITGV066,PM,FYA,70
ITGV066,Co-PM,HZR,30
ITGV067,PD,FYA,60
ITGV067,Co-PD,IFI,40
ITGV067,PM,JQV,60
ITGV067,Co-PM,HZR,40
ITGV068,PD,RLM,70
ITGV068,Co-PD,HZR,30
ITGV068,PM,HZR,100
ITGV069,PD,TLW,60
ITGV069,Co-PD,OMW,40
ITGV069,PM,RLM,70
ITGV069,Co-PM,DLP,30
ITGV070,PD,JQV,60
ITGV070,Co-PD,DLP,40
ITGV070,PM,OMW,100
ITGV071,PD,DGS,100
ITGV071,PM,TSR,70
ITGV071,Co-PM,DTP,30
ITGV072,PD,AMF,100
ITGV072,PM,JQV,70
ITGV072,Co-PM,RLM,30
ITGV073,PD,DTP,60
ITGV073,Co-PD,JQV,40
ITGV073,PM,OMW,100
ITGV074,PD,DLP,70
ITGV074,Co-PD,IFS,30
ITGV074,PM,HZR,100
ITGV075,PD,OMW,100
ITGV075,PM,TSR,70
ITGV075,Co-PM,DGS,30
ITGV076,PD,FYA,60
ITGV076,Co-PD,AMF,40
ITGV076,PM,DGS,60
ITGV076,Co-PM,DLP,40
ITGV077,PD,TSR,70
ITGV077,Co-PD,TLW,30
ITGV077,PM,DTP,100
ITGV078,PD,HZR,100
ITGV078,PM,IFS,100
ITGV079,PD,HZR,70
ITGV079,Co-PD,TLW,30
ITGV079,PM,FYA,100
ITGV080,PD,IFI,60
ITGV080,Co-PD,AMF,40
ITGV080,PM,AMF,60
ITGV080,Co-PM,DLP,40
ITGV081,PD,IFI,100
ITGV081,PM,DLP,60
ITGV081,Co-PM,AMF,40
ITGV082,PD,RLM,100
ITGV082,PM,TLW,100
ITGV083,PD,TLW,70
ITGV083,Co-PD,RLM,30
ITGV083,PM,NFI,100
ITGV084,PD,DGS,100
ITGV084,PM,FYA,100
ITGV085,PD,OMW,70
ITGV085,Co-PD,HZR,30
ITGV085,PM,AMF,70
ITGV085,Co-PM,FYA,30
ITGV086,PD,OMW,70
ITGV086,Co-PD,DGS,30
ITGV086,PM,DTP,70
ITGV086,Co-PM,TSR,30
ITGV087,PD,IFS,60
ITGV087,Co-PD,NFI,40
ITGV087,PM,AMF,100
ITGV088,PD,TLW,70
ITGV088,Co-PD,WNA,30
ITGV088,PM,HZR,60
ITGV088,Co-PM,RLM,40
ITGV090,PD,AMF,60
ITGV090,Co-PD,OMW,40
ITGV090,PM,RLM,100
ITGV091,PD,DLP,70
ITGV091,Co-PD,DTP,30
ITGV091,PM,OMW,100
ITGV092,PD,TLW,100
ITGV092,PM,AMF,100
ITGV093,PD,RLM,100
ITGV093,PM,JQV,100
ITGV094,PD,DTP,60
ITGV094,Co-PD,AMF,40
ITGV094,PM,TSR,100
ITGV095,PD,AMF,70
ITGV095,Co-PD,WNA,30
ITGV095,PM,IFS,60
ITGV095,Co-PM,IFI,40
ITGV096,PD,HZR,70
ITGV096,Co-PD,TLW,30
ITGV096,PM,DLP,60
ITGV096,Co-PM,IFS,40
ITGV097,PD,IFI,70
ITGV097,Co-PD,OMW,30
ITGV097,PM,NFI,60
ITGV097,Co-PM,OMW,40
ITGV098,PD,HZR,60
ITGV098,Co-PD,FYA,40
ITGV098,PM,WNA,60
ITGV098,Co-PM,IFI,40
ITGV099,PD,JQV,100
ITGV099,PM,DGS,100
ITGV100,PD,WNA,100
ITGV100,PM,JQV,100
ITGV101,PD,TLW,70
ITGV101,Co-PD,IFI,30
ITGV101,PM,NFI,60
ITGV101,Co-PM,IFS,40
ITGV102,PD,IFI,100
ITGV102,PM,TLW,70
ITGV102,Co-PM,IFS,30
ITGV103,PD,TLW,60
ITGV103,Co-PD,RLM,40
ITGV103,PM,WNA,70
ITGV103,Co-PM,DGS,30
ITGV104,PD,DLP,60
ITGV104,Co-PD,FYA,40
ITGV104,PM,NFI,100
ITGV105,PD,JQV,100
ITGV105,PM,FYA,100
ITGV106,PD,AMF,100
ITGV106,PM,IFS,100
ITGV107,PD,DTP,100
ITGV107,PM,AMF,70
ITGV107,Co-PM,IFI,30
ITGV108,PD,RLM,60
ITGV108,Co-PD,DLP,40
ITGV108,PM,DTP,70
ITGV108,Co-PM,JQV,30
ITGV109,PD,OMW,60
ITGV109,Co-PD,DLP,40
ITGV109,PM,IFI,60
ITGV109,Co-PM,IFS,40
ITGV110,PD,TLW,100
ITGV110,PM,FYA,100
ITGV111,PD,DTP,60
ITGV111,Co-PD,DLP,40
ITGV111,PM,OMW,100
ITGV112,PD,JQV,100
ITGV112,PM,DGS,100
ITGV113,PD,NFI,100
ITGV113,PM,DGS,100
ITGV114,PD,TSR,100
ITGV114,PM,RLM,60
ITGV114,Co-PM,AMF,40
ITGV115,PD,DLP,70
ITGV115,Co-PD,NFI,30
ITGV115,PM,DGS,100
ITGV116,PD,DLP,70
ITGV116,Co-PD,FYA,30
ITGV116,PM,TLW,100
ITGV117,PD,FYA,100
ITGV117,PM,JQV,60
ITGV117,Co-PM,TSR,40
ITGV118,PD,RLM,60
ITGV118,Co-PD,DGS,40
ITGV118,PM,AMF,100
ITGV119,PD,TSR,100
ITGV119,PM,HZR,60
ITGV119,Co-PM,NFI,40
ITGV120,PD,TLW,100
ITGV120,PM,WNA,60
ITGV120,Co-PM,JQV,40
ITGV121,PD,DLP,100
ITGV121,PM,DGS,60
ITGV121,Co-PM,NFI,40
ITGV122,PD,AMF,60
ITGV122,Co-PD,DTP,40
ITGV122,PM,TLW,100
ITGV123,PD,AMF,100
ITGV123,PM,IFI,100
ITGV124,PD,WNA,100
ITGV124,PM,IFS,60
ITGV124,Co-PM,TLW,40
ITGV125,PD,DLP,100
ITGV125,PM,WNA,60
ITGV125,Co-PM,NFI,40
ITGV126,PD,DGS,60
ITGV126,Co-PD,OMW,40
ITGV126,PM,IFS,70
ITGV126,Co-PM,DLP,30
ITGV127,PD,WNA,60
ITGV127,Co-PD,OMW,40
ITGV127,PM,DLP,60
ITGV127,Co-PM,DGS,40
ITGV128,PD,TSR,70
ITGV128,Co-PD,DLP,30
ITGV128,PM,DLP,100
ITGV129,PD,TLW,60
ITGV129,Co-PD,IFI,40
ITGV129,PM,DTP,60
ITGV129,Co-PM,DGS,40
ITGV130,PD,TSR,100
ITGV130,PM,WNA,100
ITGV131,PD,TLW,100
ITGV131,PM,FYA,70
ITGV131,Co-PM,HZR,30
ITGV132,PD,NFI,60
ITGV132,Co-PD,RLM,40
ITGV132,PM,HZR,100
ITGV133,PD,OMW,100
ITGV133,PM,DTP,70
ITGV133,Co-PM,DLP,30
ITGV134,PD,AMF,60
ITGV134,Co-PD,RLM,40
ITGV134,PM,HZR,100
ITGV135,PD,JQV,100
ITGV135,PM,TLW,60
